track_uri,track_name,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:4baNC6PNq37xOVRqoZcNY5,My Boy,X-Generation,0.387,0.534,11,-11.809,0,0.0331,0.586,0.00084,0.607,0.372,92.475
spotify:track:4tYjuquiKvx2Pq6usRTVWB,Jesus Just Left Chicago - 2006 Remaster,X-Generation,0.34,0.598,0,-9.668,1,0.0741,0.0853,0.118,0.0969,0.697,215.918
spotify:track:3c6vdiLeV9DUbTMWk5H3se,Goodbye Girl,X-Generation,0.467,0.255,8,-15.963,0,0.0372,0.605,0.00031,0.273,0.243,120.174
spotify:track:6AplSHtiSr0cqimR27ghdV,We Can Work It Out,X-Generation,0.619,0.574,8,-9.775,1,0.0328,0.0805,0.0,0.0948,0.766,105.35
spotify:track:6y4FVJwf09ssxuRnlEgXkp,Let's Stick Together,X-Generation,0.785,0.892,9,-4.71,1,0.0356,0.0711,0.00051,0.113,0.974,120.115
spotify:track:3UyeiyfRdZEGq0yLq1bhSr,"My Fair Share (The Love Them from ""One on One"")",X-Generation,0.532,0.342,3,-13.592,1,0.0279,0.294,0.0,0.0785,0.274,103.672
spotify:track:1v98rfd0an913AzHvMNG8a,Alison,X-Generation,0.557,0.32,1,-10.792,0,0.0438,0.739,3.99e-05,0.112,0.377,176.647
spotify:track:1Fp4njyRHJYyMTKP899c0q,El Preso,X-Generation,0.622,0.78,5,-4.687,0,0.038,0.159,0.00431,0.134,0.818,106.16
spotify:track:3mCeeoBvTTpg8Xy2Wuvirw,Bat Out of Hell,X-Generation,0.204,0.837,5,-7.618,1,0.0676,0.281,0.00405,0.291,0.392,171.514
spotify:track:3LySgYlWpGz209ycg3ie3n,Love Will Keep Us Together (1995 version),X-Generation,0.649,0.747,10,-9.524,1,0.0282,0.0645,3.66e-06,0.07,0.91,130.374
spotify:track:3ARNUtmd0qaWCDgLHBLjom,Swayin' To The Music (Slow Dancin'),X-Generation,0.343,0.258,8,-19.548,1,0.0313,0.386,2.49e-06,0.0574,0.534,173.999
spotify:track:6BmzbaB08O0FjHXeS0cR5b,Dancing In The Moonlight (It's Caught Me In It's Spotlight),X-Generation,0.671,0.461,4,-13.874,0,0.13,0.00755,0.0,0.103,0.784,145.187
spotify:track:6RXlKsUmQgykm0Qt9DANwF,Lead Me On,X-Generation,0.417,0.46,1,-11.07,1,0.0316,0.811,0.00068,0.126,0.55,140.626
spotify:track:1BaZKzC3gdwUnPKaOFR3Ga,Just the Way You Are,X-Generation,0.593,0.42,7,-10.218,1,0.0449,0.744,2.04e-05,0.135,0.475,139.148
spotify:track:7KdcZQ3GJeGdserhK61kfv,The Way I Want To Touch You,X-Generation,0.664,0.585,0,-7.062,0,0.0248,0.624,0.000112,0.343,0.597,111.29
spotify:track:3cf5jnygf67JWEBBCbsg0F,Touch The Wind (Eres Tu) - Remasterizado,X-Generation,0.291,0.73,2,-2.849,1,0.0407,0.177,0.0,0.24,0.547,160.666
spotify:track:6EOdY7I7Xm1vPP1cyaGbWZ,Ain't No Stoppin' Us Now,X-Generation,0.747,0.701,1,-7.7,1,0.0453,0.127,0.0,0.084,0.87,112.964
spotify:track:0Xpu9aknlXknSE843cv9zd,Banna Nanna Olavina,X-Generation,0.544,0.659,9,-5.241,0,0.0443,0.763,0.000256,0.145,0.645,133.497
spotify:track:6tunhVGD8C05MZNjSVIsjw,It Never Rains in Southern California,X-Generation,0.626,0.565,9,-10.027,1,0.0271,0.124,0.0,0.0811,0.924,116.61
spotify:track:76fFzThA0KjAea2BdVlHnD,Every Time I Think of You,X-Generation,0.395,0.641,7,-5.96,1,0.0353,0.188,7.1e-05,0.145,0.421,121.451
spotify:track:6XwXxQeobL4UxBw8wtjR2L,Make No Mistake,X-Generation,0.454,0.599,4,-7.119,1,0.0251,0.0246,8.53e-05,0.335,0.602,107.587
spotify:track:2ch9sJo62ctT2meP4xz6pd,I'm a Train,X-Generation,0.692,0.553,8,-10.977,1,0.0287,0.553,0.0,0.129,0.857,101.256
spotify:track:0zlaa4AmbFE7MVDijsyD9Q,Heat Above,X-Generation,0.338,0.847,3,-3.692,1,0.0458,0.00881,0.00105,0.147,0.232,139.061
spotify:track:1L9fzw2pXprOqtemTwtxXF,Candle In The Wind - Remastered 2014,X-Generation,0.602,0.536,4,-9.74,1,0.0288,0.183,1.9e-05,0.0802,0.506,124.558
spotify:track:57aE8las5uXSVul5E26trQ,"Take It To The Limit - Live From The Forum, Inglewood, CA, 9/12, 14, 15/2018",X-Generation,0.489,0.419,9,-9.777,1,0.0254,0.502,0.0,0.696,0.315,87.987
spotify:track:17CPezzLWzvGfpZW6X8XT0,"Say You, Say Me",X-Generation,0.636,0.405,8,-11.113,1,0.0287,0.355,0.0,0.0804,0.257,128.068
spotify:track:2iEp7pxJnNuwwmZumFU0H2,Vande,X-Generation,0.47,0.0626,8,-12.966,1,0.0745,0.989,0.023,0.102,0.404,136.495
spotify:track:27RrKMihLo1jK1Bm5do2HP,Love Hit Me,X-Generation,0.647,0.567,11,-10.062,0,0.0608,0.632,0.0,0.0714,0.959,145.641
spotify:track:4OKf7CcYuw5H2HptkcKxcP,You're My Best Friend - Remastered 2011,X-Generation,0.518,0.761,0,-7.025,1,0.0452,0.158,0.00765,0.0715,0.576,118.738
spotify:track:21SnzfHTQwJ0wnzB1tsdgp,"Ravi Neenu Aagasadinda - From ""Hosa Belaku""",X-Generation,0.416,0.655,5,-2.255,1,0.0415,0.615,1.41e-05,0.487,0.585,134.745
spotify:track:7gSeGMqiOrv7ftmxYLFaOA,Moondance,X-Generation,0.625,0.428,9,-7.813,0,0.0294,0.38,7.87e-06,0.27,0.584,133.166
spotify:track:38E7U60ipLSTVDcPIuVzZw,Every Kinda People,X-Generation,0.573,0.545,6,-12.636,1,0.0436,0.228,0.000169,0.0466,0.95,94.404
spotify:track:1SGnp965ZNK6qHfe2jeYdj,Happy To Be On An Island In The Sun,X-Generation,0.564,0.423,4,-14.266,1,0.0284,0.7,0.0,0.116,0.616,112.069
spotify:track:3KfFrcJoCFXU2uFiO7XwTh,More Than A Woman,X-Generation,0.634,0.426,7,-15.046,1,0.0462,0.302,0.00266,0.653,0.689,105.921
spotify:track:4OLRw2NSxCyNkfCs8Uwvwg,Ebony Eyes,X-Generation,0.698,0.676,11,-11.717,1,0.0277,0.0101,2.57e-05,0.112,0.961,116.486
spotify:track:6l8oNVFkqdG5kDBv0DalCU,"It's All Over Now, Baby Blue (feat. Van Morrison)",X-Generation,0.604,0.457,2,-9.264,1,0.049,0.19,0.0,0.123,0.694,112.18
spotify:track:4mumFsUDQXpQts1Y7Zjw5H,The Love I Lost (feat. Teddy Pendergrass),X-Generation,0.665,0.859,2,-4.532,1,0.0671,0.119,0.0,0.0769,0.639,123.387
spotify:track:2MaLglXXcouyoh03rUROQ2,Peg,X-Generation,0.797,0.559,0,-11.086,1,0.032,0.0521,0.000232,0.138,0.932,116.97
spotify:track:2ouFIPC3O1HNBcVTw1d9AN,Freddie's Dead,X-Generation,0.523,0.803,1,-6.321,0,0.0791,0.107,0.000409,0.154,0.921,91.469
spotify:track:6FuMNYFqISPu4zhFyRnzkv,Te Recuerdo Amanda,X-Generation,0.515,0.0789,7,-16.372,1,0.0739,0.983,0.109,0.0989,0.198,143.609
spotify:track:34b3a3Pz9Jlz0092LMyNAB,What's Going On,X-Generation,0.265,0.824,1,-5.654,0,0.0991,0.0991,0.0,0.359,0.811,203.206
spotify:track:6uDRZi9MOTtkuNUHMfREib,Thin Line Between Love and Hate,X-Generation,0.523,0.431,8,-9.187,0,0.0426,0.756,0.0,0.0459,0.435,118.687
spotify:track:6hLqEJg2GnnDG4W0Y64hyD,Cat's in the Cradle,X-Generation,0.463,0.484,10,-13.259,1,0.0395,0.456,0.0,0.125,0.513,77.521
spotify:track:7CQQBWqFfROA5RWyY04ifv,Diamond Girl,X-Generation,0.575,0.386,4,-12.012,0,0.0319,0.463,0.00176,0.0576,0.414,138.467
spotify:track:3kHH7JCgfCoKm0TKUHqKKm,1-2-3-4... Fire,X-Generation,0.769,0.386,8,-16.686,1,0.0476,0.012,0.00361,0.095,0.689,127.719
spotify:track:7ex7Nx6VIAt7cqpQXYD3KI,That Same Old Feeling,X-Generation,0.74,0.611,0,-7.49,1,0.03,0.232,0.0,0.135,0.825,130.828
spotify:track:5TWhLgjy8cgb6CRPnnlnn2,Whiskey Bent And Hell Bound,X-Generation,0.726,0.711,7,-7.728,1,0.0414,0.213,1.41e-06,0.326,0.708,105.034
spotify:track:6r20M5DWYdIoCDmDViBxuz,You Got It,X-Generation,0.649,0.618,9,-10.728,1,0.0265,0.596,1.46e-06,0.192,0.667,114.688
spotify:track:2bKYRpXeCquRfWYjYqHU4k,Baby Come Back,X-Generation,0.579,0.654,5,-9.449,0,0.059,0.0161,3.98e-06,0.121,0.635,155.484
spotify:track:66hdYurKbEfP74fvWtR7mj,20th Century Boy,X-Generation,0.428,0.899,9,-10.716,1,0.0462,0.00609,0.0,0.279,0.724,135.248
spotify:track:6wtxITLtwQd3ephIjrm6BK,Bellimoodithu,X-Generation,0.578,0.907,10,-3.275,0,0.29,0.66,6.17e-06,0.311,0.822,70.945
spotify:track:352zgXSWzF85TvLhzJ7kkK,Ain't No Stoppin' Us Now - Single Version,X-Generation,0.739,0.7,1,-8.923,1,0.0454,0.0919,0.0,0.148,0.881,112.76
spotify:track:6a0arm7sfmKWF30xWqAL9D,Blue Bayou,X-Generation,0.53,0.26,5,-12.218,1,0.0357,0.673,1.2e-05,0.116,0.805,117.861
spotify:track:4oW1lGOw5Q5OLvoJv92qoE,I Can Help,X-Generation,0.471,0.675,0,-9.07,1,0.0513,0.511,0.019,0.232,0.53,125.313
spotify:track:3mwFncaI2HBczQ92GP9MQF,Lady Writer,X-Generation,0.633,0.798,1,-9.313,0,0.0281,0.166,0.617,0.0812,0.963,147.645
spotify:track:0iX5cr8cZN43iBUkGjiyTi,"Nobody Does It Better - From ""The Spy Who Loved Me"" Soundtrack",X-Generation,0.402,0.546,10,-6.425,1,0.0284,0.526,3.33e-06,0.245,0.324,135.002
spotify:track:6PMmtCLxbPDZceIFX5Wa7K,Kiss You All Over,X-Generation,0.668,0.302,0,-16.991,1,0.0345,0.0855,0.000179,0.0971,0.573,102.549
spotify:track:7muB8MHe9LwtFybCLk043k,Quero Um Baby Seu,X-Generation,0.631,0.533,9,-9.256,1,0.0622,0.33,0.000715,0.427,0.844,125.315
spotify:track:5NCY3uTCovd93aqwbodUhm,"Whenever I Call You ""Friend"" (feat. Stevie Nicks)",X-Generation,0.461,0.551,0,-13.095,1,0.0345,0.114,0.0,0.11,0.689,129.716
spotify:track:3kwF9ilFSjB4AVbFyIKPsl,Davy's on the Road Again - Live,X-Generation,0.33,0.628,7,-13.55,1,0.0377,0.0308,9.25e-06,0.359,0.347,74.201
spotify:track:2SUpC3UgKwLVOS2FtZif9N,Carry on Wayward Son,X-Generation,0.452,0.788,7,-5.712,1,0.0326,0.00283,0.000116,0.441,0.793,126.739
spotify:track:5l7WMtIUfX4D2XsHYOp4zV,Little Willy,X-Generation,0.728,0.706,11,-7.212,1,0.0314,0.0723,0.0,0.0782,0.866,125.237
spotify:track:23LEAN1OErucG7zBw8OEnu,Hooked on a Feeling,X-Generation,0.541,0.664,8,-11.068,1,0.111,0.335,0.0,0.318,0.92,118.296
spotify:track:6pVLgwDRTCORcbn5czge5R,Only Yesterday,X-Generation,0.359,0.438,8,-14.401,1,0.0376,0.0271,0.0,0.131,0.581,137.557
spotify:track:6HgUhIiqCepGzgb4nuses6,El Triste,X-Generation,0.369,0.455,0,-12.672,0,0.0401,0.629,0.0,0.0456,0.546,109.902
spotify:track:6nRvgo4ySezQKD1D7NIqAu,I Will Always Love You,X-Generation,0.446,0.142,9,-13.498,1,0.0335,0.96,0.00114,0.101,0.156,135.724
spotify:track:6lUXneXZ9jc3HSMHgd8oqh,How Can You Mend a Broken Heart,X-Generation,0.467,0.42,4,-6.957,1,0.0398,0.509,2.56e-05,0.0707,0.365,146.512
spotify:track:3ltf7xFlrGGixBzir2Fj7k,War,X-Generation,0.592,0.732,1,-9.897,1,0.106,0.0483,0.0,0.149,0.776,109.285
spotify:track:06yREZ9X92R2e9RJpdzZ2O,Nutbush City Limits,X-Generation,0.622,0.886,2,-5.846,1,0.0322,0.089,0.153,0.0292,0.921,153.079
spotify:track:1lsQRHhV3qAVFQ8mydGJuz,Bohemian Rapsody,X-Generation,0.201,0.199,3,-24.732,1,0.106,0.923,0.723,0.102,0.208,147.924
spotify:track:4JqusF4byBFBfcv43ZPyjc,Talking In Your Sleep,X-Generation,0.443,0.216,8,-11.209,1,0.0345,0.834,0.0,0.116,0.181,67.387
spotify:track:306TnJg2lzYoxOUaE8w1eQ,Fabulous Swing Kid,X-Generation,0.707,0.572,5,-7.606,0,0.248,0.238,0.842,0.0804,0.619,177.851
spotify:track:5Bg898KSIZ5H6layLEhjh0,Crocodile Rock,X-Generation,0.624,0.786,4,-7.625,0,0.0363,0.0364,9.93e-06,0.0698,0.969,149.871
spotify:track:0x2wtJbtJrox3SDmnMj97x,Gimme Three Steps,X-Generation,0.554,0.74,9,-7.706,1,0.0803,0.698,6.9e-05,0.225,0.804,133.363
spotify:track:6KjJGpDZ4wdshirWmqBcT3,The Devil Went Down To Georgia,X-Generation,0.55,0.563,0,-9.659,1,0.0603,0.205,2.81e-05,0.0638,0.948,134.559
spotify:track:2I9hmnH75Zg0WcbYe46GqJ,Go Like Elijah,X-Generation,0.633,0.879,3,-5.268,1,0.0382,0.0394,8.92e-06,0.171,0.485,134.406
spotify:track:3NRiJ7XFMALvrXXB1oRBFO,Muskrat Love,X-Generation,0.659,0.257,9,-16.552,1,0.0382,0.89,0.00014,0.252,0.222,102.977
spotify:track:4LvtB7drFpQ4UzmFHcSnCC,Nobody Does It Better,X-Generation,0.379,0.552,10,-6.195,1,0.0286,0.544,0.0,0.246,0.316,133.99
spotify:track:0SvfyHYDp2uIsHt53LDlI9,Cat Scratch Fever,X-Generation,0.549,0.916,4,-4.185,0,0.034,0.0049,0.123,0.104,0.632,127.131
spotify:track:1Jf5jiyRBltWcOY5POZPHe,My Old Piano,X-Generation,0.655,0.872,5,-4.087,0,0.0559,0.108,0.00732,0.115,0.882,118.952
spotify:track:4RYNJVKgNpwSZguajVfsef,Hang On In There Baby,X-Generation,0.593,0.855,7,-8.421,1,0.0775,0.336,2.1e-05,0.126,0.648,96.183
spotify:track:6KyZ3XkZ6gFW4Z3BAQvSTT,Yuga Yugagale - Male Version,X-Generation,0.593,0.826,1,-4.917,1,0.0384,0.233,0.0505,0.225,0.714,144.78
spotify:track:7EV6pgQ4WcNFzYBtyukhMK,Kaise Guzar Gai Hai Jawani,X-Generation,0.325,0.157,6,-25.285,0,0.0392,0.954,0.268,0.109,0.321,98.309
spotify:track:7cy1bEJV6FCtDaYpsk8aG6,China Grove,X-Generation,0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624
spotify:track:4u2Fcnbsf2KtH7gE86vxM0,Why Have You Left The One You Left Me For,X-Generation,0.59,0.536,10,-8.108,1,0.11,0.604,1.95e-06,0.0753,0.88,145.913
spotify:track:1hRDHWWealh2Pk3fnpIe75,Love Rollercoaster,X-Generation,0.613,0.82,0,-10.175,1,0.0737,0.181,1.45e-06,0.049,0.465,115.125
spotify:track:0xqb2Euq1PAxKHBA36NUnx,Dancing Machine,X-Generation,0.776,0.794,6,-7.722,1,0.0723,0.133,2.35e-05,0.689,0.845,109.277
spotify:track:6q8NBpF6twALMb86FBpLgQ,Ain't No Woman (Like The One I've Got),X-Generation,0.562,0.592,2,-9.694,0,0.0393,0.33,1.25e-05,0.0882,0.869,99.05
spotify:track:4oagIqqxeeT4ehp7YjsiYn,Giving It All Away,X-Generation,0.317,0.563,5,-6.209,1,0.0376,0.454,0.000284,0.202,0.225,83.561
spotify:track:1mWuwZrfTmPrbEJY8Nf0SV,Shilegalu Sangeethava,X-Generation,0.563,0.81,8,-3.372,0,0.0539,0.631,1.54e-05,0.165,0.633,100.031
spotify:track:4EmqbVer5FDGxjpx4858nM,Love Is Like a Butterfly,X-Generation,0.686,0.187,8,-12.062,1,0.0391,0.721,0.0,0.12,0.772,89.616
spotify:track:7leJo6PUU12JBy5sUzBsUj,Why Judy Why,X-Generation,0.543,0.199,6,-15.48,1,0.0337,0.963,0.0053,0.111,0.195,115.897
spotify:track:7hsrYhBc1EdCiR1xznVEhd,Ain't No Mountain High Enough,X-Generation,0.603,0.785,11,-5.078,0,0.0316,0.224,0.000226,0.09,0.81,129.204
spotify:track:3msdVJuiUP3huwXOXBiOHK,L.O.D. (Love on Delivery),X-Generation,0.56,0.847,2,-4.454,1,0.0495,0.144,1.53e-06,0.0924,0.722,138.254
spotify:track:6rxUq1D3nrvJnipbtb1oMG,Your Mama Don't Dance,X-Generation,0.545,0.816,0,-7.37,1,0.0343,0.0471,1.18e-05,0.163,0.962,146.211
spotify:track:49Njgb0YX7qSzJJMUIUJCu,Bahama Mama,X-Generation,0.861,0.793,6,-6.594,0,0.0474,0.103,0.0212,0.0444,0.966,130.294
spotify:track:2pag2vElkdroT8hIO4Gozi,It's a Heartache,X-Generation,0.54,0.709,0,-5.539,1,0.0294,0.0288,1.27e-06,0.368,0.499,118.878
spotify:track:1cQz3xDPlvSmvy4SpXSh7l,Boli Bol Mitti Diya Bawiya,X-Generation,0.609,0.541,1,-8.472,1,0.0439,0.685,0.0,0.0913,0.749,98.392
spotify:track:3fvDpSgsmDqw5AC4bDrrtU,Nammore Chanda - Original,X-Generation,0.539,0.396,8,-15.219,0,0.147,0.994,0.599,0.386,0.748,132.864
spotify:track:7aE5WXu5sFeNRh3Z05wwu4,Wish You Were Here - 2011 Remaster,X-Generation,0.5,0.185,7,-20.242,1,0.0535,0.728,0.000746,0.273,0.293,121.002
spotify:track:71zJRiAG1f817v9R9tYMvg,Song For Guy,X-Generation,0.459,0.165,0,-15.95,1,0.047,0.0175,0.000276,0.0895,0.123,122.861
spotify:track:5M8CdJTriXtNnqlnCL7UV3,Ulfat Ki Nai Manzil Ko Chala,X-Generation,0.416,0.57,10,-9.093,1,0.0618,0.986,0.0147,0.359,0.577,94.666
spotify:track:3BCMsz55asr7Yr6DqB9N8D,You Take My Breath Away - Mono Version,X-Generation,0.313,0.6,11,-7.913,1,0.0357,0.476,2.56e-05,0.523,0.272,141.912
spotify:track:2TXLiR7TNeAIRy7fvavgYO,Till It Shines,X-Generation,0.666,0.877,0,-4.253,1,0.0277,0.033,0.00184,0.0765,0.943,117.504
spotify:track:5I9zIwGB6f0edpjO5oX2b9,Escape (The Pina Colada Song),X-Generation,0.824,0.739,0,-7.198,1,0.0602,0.24,1.43e-06,0.0866,0.954,139.344
spotify:track:2AK2DlkoZo37UuGDFPT1qd,"Raatein Thi Chandni (From ""Baazi"")",X-Generation,0.719,0.405,11,-11.392,1,0.0428,0.981,0.378,0.134,0.585,119.779
spotify:track:6hRi24eRqETnUM7Leyaeu1,Tharegala - Original,X-Generation,0.502,0.42,2,-8.883,1,0.0345,0.982,0.0256,0.217,0.969,80.203
spotify:track:1tEuta3fSTK7fXyr0kCVi6,Bad Blood,X-Generation,0.736,0.74,2,-8.334,1,0.0441,0.196,0.00262,0.242,0.848,148.811
spotify:track:2j3FwpRMJypZdLn3ZwUJGJ,Preethine Aa Dyavaru Thanda,X-Generation,0.585,0.49,0,-8.868,1,0.0319,0.9,0.000255,0.3,0.837,121.421
spotify:track:05XNDab0Lhitzqk7tRpOnY,Boulder to Birmingham - 2003 Remaster,X-Generation,0.476,0.318,10,-10.953,1,0.0304,0.78,2e-06,0.104,0.311,126.495
spotify:track:4J0DbyODwZJcmIAiTSJfMF,Annie's Song,X-Generation,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066
spotify:track:7pN8GMLw3prWFn5nvJRM6O,Be Thankful for What You Got (Pt. 1 & Pt. 2),X-Generation,0.791,0.42,1,-13.289,0,0.0832,0.413,0.116,0.111,0.84,93.225
spotify:track:5gLzO8MHiZS9vGR9kQbxEK,2-4-6-8 Motorway,X-Generation,0.672,0.706,9,-5.551,1,0.0779,0.0578,7.43e-05,0.0595,0.658,124.782
spotify:track:5paRS95sOPkOVQlmUIUF4B,Bloody Mary Morning,X-Generation,0.601,0.766,7,-13.262,1,0.0466,0.586,0.000903,0.347,0.856,130.14
spotify:track:0ZaRCrGdbw4m3OENxuLc8c,Rock 'N' Roll (I Gave You The Best Years Of My Life),X-Generation,0.365,0.519,3,-10.547,1,0.0419,0.452,0.0252,0.0721,0.524,95.696
spotify:track:3ypMsqUwfNFMiooMLVHfkp,YMCA,X-Generation,0.742,0.696,6,-7.871,1,0.0735,0.19,0.0,0.151,0.84,126.432
spotify:track:4ocIOYjSD4DzePZsiDWJXD,Love Comes To Everyone - 2004 Remaster,X-Generation,0.716,0.669,11,-9.317,0,0.0409,0.0839,0.000964,0.0376,0.496,107.177
spotify:track:1x6QnIrFaFOpVgBFGQXRJ5,"Kannachina Eamatali - From ""Dari Thappda Maga""",X-Generation,0.528,0.424,0,-10.698,0,0.0482,0.941,0.609,0.362,0.696,63.233
spotify:track:0TaWdoJiAJoln9OQ1RbdNs,My Way - 1993 Remastered Version,X-Generation,0.236,0.823,4,-7.165,1,0.0863,0.699,0.643,0.364,0.259,175.38
spotify:track:6Db12FTCRIUyhqxYRaIqXM,Hot Child In The City,X-Generation,0.698,0.581,4,-12.345,1,0.0486,0.00347,1.58e-05,0.103,0.842,111.045
spotify:track:1XXIP0oSQeqpVU9cNMSTjg,Genghis khan (Dschinghis Khan),X-Generation,0.762,0.915,6,-3.608,0,0.0545,0.192,0.0,0.51,0.964,134.973
spotify:track:478thMMvYGris8eJPcDRoq,Sentimental Lady,X-Generation,0.445,0.471,4,-16.218,1,0.0328,0.107,0.0,0.268,0.562,71.041
spotify:track:5AHjRKFCVUaRClF2Oxx8Ld,Save It For A Rainy Day,X-Generation,0.625,0.536,8,-8.962,1,0.0354,0.572,8.03e-05,0.119,0.729,129.178
spotify:track:6Ro2z4RtAUew9Kz2HZWZUi,Me and Mrs. Jones,X-Generation,0.294,0.528,8,-10.01,1,0.0471,0.234,0.0,0.147,0.452,200.813
spotify:track:5CLozJK4pKWoPpFf2Z1Mye,Lady (You Bring Me Up),X-Generation,0.892,0.593,0,-9.429,0,0.0405,0.2,0.000339,0.0996,0.867,120.979
spotify:track:4gRi0itWso2UodoRMP5asJ,Contrabando Y Traición,X-Generation,0.829,0.332,0,-12.314,1,0.0556,0.358,2.69e-05,0.15,0.88,109.608
spotify:track:2fWxcJeDQiLStdAdwF4ms6,No Side to Fall In,X-Generation,0.434,0.614,6,-8.334,1,0.0525,0.486,0.000196,0.394,0.787,147.681
spotify:track:0yk5rfeVzaar6r4KhfCJ2N,María José,X-Generation,0.667,0.787,4,-8.528,1,0.0401,0.731,0.0,0.269,0.92,104.515
spotify:track:4p8QcNkaq2FQj8uGJ7HEDK,Black Water,X-Generation,0.532,0.441,2,-12.866,1,0.0434,0.228,0.0,0.0846,0.67,169.275
spotify:track:1EgnAsCvnFg6AgMV28xApT,Yolanda,X-Generation,0.541,0.179,7,-9.45,1,0.0326,0.914,9.18e-05,0.0904,0.193,115.959
spotify:track:6yjKlmm7vOszkXEUku1EM1,New York State of Mind,X-Generation,0.506,0.373,0,-9.473,1,0.0347,0.499,4.05e-05,0.323,0.194,121.289
spotify:track:0A6uCqTC2RS0x7lyDTIend,Periódico De Ayer,X-Generation,0.442,0.634,0,-7.683,0,0.0307,0.0129,0.867,0.0953,0.578,98.093
spotify:track:3NNkJwiHucP5QyUEAIMXra,Love the One You're With,X-Generation,0.566,0.527,0,-11.216,1,0.034,0.03,3.25e-06,0.115,0.157,97.281
spotify:track:5qYP1FnhqiKa0MAV2NnHnf,Kodagina Kaaveri,X-Generation,0.314,0.468,5,-10.477,1,0.0415,0.945,2.36e-05,0.127,0.493,105.398
spotify:track:3tfpI1anpgSHZ3BXmZl03X,Hijr Ki Raat,X-Generation,0.292,0.164,1,-16.656,0,0.0428,0.989,0.609,0.622,0.294,69.573
spotify:track:4uTTd2SlalZoG0zVgI63kH,Tin Man,X-Generation,0.646,0.531,7,-10.785,1,0.0671,0.528,0.0133,0.0836,0.655,172.02
spotify:track:0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,X-Generation,0.756,0.422,11,-12.967,0,0.0292,0.0165,0.00183,0.0368,0.487,112.751
spotify:track:0U5OnWelqmel4sJmn36C4g,Kab Aaoge Tum Aaoge,X-Generation,0.286,0.0849,6,-23.708,0,0.0341,0.953,0.725,0.131,0.297,86.812
spotify:track:5EA06TsQmqmQXZiEhr1AaM,Coming Home,X-Generation,0.427,0.465,6,-6.595,1,0.0291,0.461,5.52e-05,0.154,0.458,112.137
spotify:track:2qh2VGAOYFXLsMbdATRf6w,Rock Me Gently,X-Generation,0.719,0.703,0,-8.306,1,0.0545,0.231,9e-05,0.129,0.776,123.173
spotify:track:1PehfITh0TTRx3LkDdV4h3,Fame - 2016 Remaster,X-Generation,0.786,0.555,10,-10.276,1,0.0471,0.454,0.0173,0.0826,0.673,95.1
spotify:track:69HICMmc6nNLucAx3aJX9M,Thank God I'm a Country Boy,X-Generation,0.762,0.537,9,-9.58,1,0.0478,0.785,0.000669,0.0551,0.958,105.603
spotify:track:7vVGf99q8zUfF4NijO2bfF,If You Don't Know Me By Now,X-Generation,0.459,0.426,11,-10.049,1,0.0318,0.75,0.000775,0.128,0.486,93.806
spotify:track:0fG2bED0juKoTLjWQnw7cH,Perigosas peruas,X-Generation,0.676,0.932,11,-5.821,0,0.0545,0.00433,7.06e-06,0.414,0.859,136.006
spotify:track:23IWhAK0cYRwnBT5EE8i3u,Don't give up on us,X-Generation,0.256,0.335,9,-13.588,1,0.0313,0.74,0.0166,0.0857,0.415,198.745
spotify:track:0alXPC11fIucBFD6qcCE94,Kiss an Angel Good Mornin',X-Generation,0.684,0.498,4,-10.836,1,0.03,0.708,0.0,0.365,0.905,131.855
spotify:track:1sfXFEpGVK5s5i8eHEtNPj,The Year That Clayton Delaney Died,X-Generation,0.628,0.433,1,-10.876,1,0.029,0.686,4.93e-06,0.0932,0.858,133.088
spotify:track:0fJFBbpUxTwjhh1ScBQjeX,Driver's Seat,X-Generation,0.754,0.804,11,-7.189,0,0.0368,0.0186,0.0604,0.207,0.972,132.967
spotify:track:7kv7zBjMtVf0eIJle2VZxn,Southern Nights,X-Generation,0.697,0.813,11,-8.89,0,0.0315,0.0989,0.0232,0.583,0.85,95.301
spotify:track:3OZ40egQbNWeTe0BnR2QKa,Lonesome Loser - Remastered 2010,X-Generation,0.466,0.548,0,-8.321,1,0.0252,0.0928,0.0,0.293,0.439,109.964
spotify:track:7wC5vOh3fQibFYWjCIotKw,Bye Bye Baby,X-Generation,0.627,0.497,7,-12.283,1,0.0271,0.387,0.0,0.05,0.688,129.531
spotify:track:1dnTzkUEdwm9jrmdpKSfWU,Mercy Mercy Me (The Ecology),X-Generation,0.499,0.633,6,-12.145,0,0.0445,0.373,0.716,0.0876,0.474,93.238
spotify:track:4eahKnKSIk0lta2k1K3Tuj,Rolling Away,X-Generation,0.73,0.794,9,-4.7,1,0.034,0.464,3.35e-05,0.155,0.799,115.044
spotify:track:09421B5SFr55s6bBfu28Rn,In Stereo,X-Generation,0.69,0.847,9,-5.479,0,0.0394,0.125,0.000873,0.0866,0.903,114.972
spotify:track:68MSCSP7Y6PnzXcW1IlN7G,One Way Ticket,X-Generation,0.719,0.732,1,-9.227,0,0.0408,0.319,6.51e-06,0.0745,0.96,123.569
